query_x	subject_x	identity	coverage	qlength	slength	alength	bitscore	E-value	query_y	subject_y
CJJ81176_RS04265	SL1344_RS15840	32.923	80.0	527.0	410.0	325.0	159.0	9.5	SL1344_RS15840	CJJ81176_RS04265
CJJ81176_RS04275	SL1344_RS04770	34.137	95.0	556.0	557.0	539.0	281.0	5.74e-23	SL1344_RS04770	CJJ81176_RS04275
CJJ81176_RS04280	SL1344_RS00250	30.241	99.0	277.0	316.0	291.0	140.0	9.7e-41	SL1344_RS00250	CJJ81176_RS04280
CJJ81176_RS04285	SL1344_RS04755	26.905	95.0	428.0	427.0	420.0	103.0	6.679999999999999e-25	SL1344_RS04755	CJJ81176_RS04285
CJJ81176_RS04290	SL1344_RS06650	28.344	99.0	773.0	795.0	815.0	246.0	2.79e-71	SL1344_RS06650	CJJ81176_RS04290
CJJ81176_RS04295	SL1344_RS06645	52.05	95.0	330.0	327.0	317.0	321.0	2.0900000000000002e-110	SL1344_RS06645	CJJ81176_RS04295
CJJ81176_RS04300	SL1344_RS05945	37.273	88.0	121.0	119.0	110.0	74.7	1.81e-19	SL1344_RS05945	CJJ81176_RS04300
CJJ81176_RS04305	SL1344_RS09660	31.429	91.0	189.0	185.0	175.0	66.2	9.55e-15	SL1344_RS09660	CJJ81176_RS04305
CJJ81176_RS04325	SL1344_RS00030	35.652	92.0	488.0	476.0	460.0	295.0	1.33e-95	SL1344_RS00030	CJJ81176_RS04325
CJJ81176_RS04330	SL1344_RS19040	42.667	95.0	155.0	157.0	150.0	114.0	5.899999999999999e-34	SL1344_RS19040	CJJ81176_RS04330
CJJ81176_RS04335	SL1344_RS08995	23.077	97.0	328.0	356.0	364.0	82.0	2.02e-18	SL1344_RS08995	CJJ81176_RS04335
CJJ81176_RS04340	SL1344_RS16925	30.0	39.0	325.0	239.0	130.0	50.1	4.41e-08	SL1344_RS16925	CJJ81176_RS04340
CJJ81176_RS04345	SL1344_RS12365	23.478	72.0	156.0	400.0	115.0	27.7	0.34	SL1344_RS12365	CJJ81176_RS04345
CJJ81176_RS04350	SL1344_RS14585	50.0	14.0	139.0	456.0	20.0	28.5	0.18	SL1344_RS14585	CJJ81176_RS04350
CJJ81176_RS04365	SL1344_RS02965	34.286	12.0	299.0	72.0	35.0	24.6	3.3	SL1344_RS02965	CJJ81176_RS04365
CJJ81176_RS04370	SL1344_RS02305	44.944	91.0	98.0	90.0	89.0	82.4	4.0399999999999994e-23	SL1344_RS02305	CJJ81176_RS04370
CJJ81176_RS04375	SL1344_RS11480	38.298	8.0	610.0	413.0	47.0	31.2	0.22	SL1344_RS11480	CJJ81176_RS04375
CJJ81176_RS04380	SL1344_RS08675	45.0	88.0	137.0	133.0	120.0	117.0	9.99e-36	SL1344_RS08675	CJJ81176_RS04380
CJJ81176_RS04385	SL1344_RS03035	41.304	71.0	65.0	65.0	46.0	47.4	3.75e-10	SL1344_RS03035	CJJ81176_RS04385
CJJ81176_RS04390	SL1344_RS03030	56.011	99.0	703.0	701.0	707.0	756.0	0.0	SL1344_RS03030	CJJ81176_RS04390
CJJ81176_RS04395	SL1344_RS08885	55.911	99.0	309.0	315.0	313.0	360.0	4.4399999999999995e-126	SL1344_RS08885	CJJ81176_RS04395
CJJ81176_RS04400	SL1344_RS03350	33.182	95.0	219.0	224.0	220.0	109.0	2.17e-30	SL1344_RS03350	CJJ81176_RS04400
CJJ81176_RS04405	SL1344_RS09765	30.882	82.0	250.0	222.0	204.0	126.0	1.19e-36	SL1344_RS09765	CJJ81176_RS04405
CJJ81176_RS04415	SL1344_RS03345	55.187	99.0	242.0	241.0	241.0	258.0	3.31e-88	SL1344_RS03345	CJJ81176_RS04415
CJJ81176_RS04420	SL1344_RS09595	26.104	92.0	262.0	288.0	249.0	94.4	9.7e-24	SL1344_RS09595	CJJ81176_RS04420
CJJ81176_RS04425	SL1344_RS09590	32.984	98.0	184.0	349.0	191.0	109.0	9.379999999999999e-30	SL1344_RS09590	CJJ81176_RS04425
CJJ81176_RS04430	SL1344_RS09670	31.25	42.0	145.0	212.0	64.0	31.6	0.013	SL1344_RS09670	CJJ81176_RS04430
CJJ81176_RS04435	SL1344_RS06380	32.5	72.0	110.0	428.0	80.0	25.8	0.82	SL1344_RS06380	CJJ81176_RS04435
CJJ81176_RS04440	SL1344_RS02460	47.024	92.0	182.0	183.0	168.0	161.0	6.61e-52	SL1344_RS02460	CJJ81176_RS04440
CJJ81176_RS04445	SL1344_RS11155	29.193	81.0	198.0	189.0	161.0	81.6	1.88e-20	SL1344_RS11155	CJJ81176_RS04445
CJJ81176_RS04450	SL1344_RS22965	42.308	59.0	483.0	503.0	286.0	225.0	8.579999999999999e-69	SL1344_RS22965	CJJ81176_RS04450
CJJ81176_RS04455	SL1344_RS08905	53.951	100.0	367.0	363.0	367.0	401.0	1.12e-140	SL1344_RS08905	CJJ81176_RS04455
CJJ81176_RS04460	SL1344_RS21180	43.142	97.0	460.0	458.0	452.0	372.0	1.74e-126	SL1344_RS21180	CJJ81176_RS04460
CJJ81176_RS04465	SL1344_RS18060	57.656	99.0	524.0	539.0	529.0	622.0	0.0	SL1344_RS18060	CJJ81176_RS04465
CJJ81176_RS04470	SL1344_RS00280	27.377	98.0	599.0	591.0	610.0	201.0	7.05e-58	SL1344_RS00280	CJJ81176_RS04470
CJJ81176_RS04475	SL1344_RS11840	45.161	7.0	446.0	285.0	31.0	28.9	0.72	SL1344_RS11840	CJJ81176_RS04475
CJJ81176_RS04520	SL1344_RS23680	20.522	69.0	371.0	940.0	268.0	35.4	0.007	SL1344_RS23680	CJJ81176_RS04520
CJJ81176_RS04525	SL1344_RS23710	38.06	89.0	150.0	608.0	134.0	83.6	1.86e-20	SL1344_RS23710	CJJ81176_RS04525
CJJ81176_RS04535	SL1344_RS15575	30.481	62.0	1170.0	719.0	748.0	293.0	1.5500000000000001e-86	SL1344_RS15575	CJJ81176_RS04535
CJJ81176_RS04580	SL1344_RS04195	38.073	82.0	261.0	219.0	218.0	129.0	1.84e-37	SL1344_RS04195	CJJ81176_RS04580
CJJ81176_RS04585	SL1344_RS06005	21.429	100.0	401.0	399.0	406.0	96.3	9.269999999999999e-23	SL1344_RS06005	CJJ81176_RS04585
CJJ81176_RS04590	SL1344_RS00690	49.781	99.0	862.0	901.0	914.0	834.0	0.0	SL1344_RS00690	CJJ81176_RS04590
CJJ81176_RS04595	SL1344_RS24380	25.641	23.0	169.0	239.0	39.0	30.8	0.034	SL1344_RS24380	CJJ81176_RS04595
CJJ81176_RS04610	SL1344_RS09705	28.235	70.0	448.0	479.0	340.0	144.0	3.13e-39	SL1344_RS09705	CJJ81176_RS04610
CJJ81176_RS04615	SL1344_RS03185	21.723	91.0	290.0	262.0	267.0	62.8	2.42e-12	SL1344_RS03185	CJJ81176_RS04615
CJJ81176_RS04620	SL1344_RS20875	32.13	94.0	295.0	300.0	277.0	171.0	2.6699999999999997e-52	SL1344_RS20875	CJJ81176_RS04620
CJJ81176_RS04625	SL1344_RS09005	27.119	18.0	325.0	510.0	59.0	25.8	4.9	SL1344_RS09005	CJJ81176_RS04625
CJJ81176_RS04630	SL1344_RS08210	22.222	100.0	144.0	136.0	144.0	36.6	0.000186	SL1344_RS08210	CJJ81176_RS04630
CJJ81176_RS04640	SL1344_RS21435	44.382	99.0	510.0	529.0	534.0	431.0	6.870000000000001e-148	SL1344_RS21435	CJJ81176_RS04640
CJJ81176_RS04645	SL1344_RS00480	22.381	75.0	256.0	270.0	210.0	67.0	5.82e-14	SL1344_RS00480	CJJ81176_RS04645
CJJ81176_RS04650	SL1344_RS13145	23.217	92.0	728.0	1295.0	771.0	103.0	1.81e-23	SL1344_RS13145	CJJ81176_RS04650
CJJ81176_RS04655	SL1344_RS19785	34.286	99.0	442.0	454.0	455.0	233.0	1.0800000000000001e-72	SL1344_RS19785	CJJ81176_RS04655
CJJ81176_RS04665	SL1344_RS19780	47.619	44.0	528.0	548.0	231.0	256.0	1.8e-79	SL1344_RS19780	CJJ81176_RS04665
CJJ81176_RS04670	SL1344_RS19775	31.746	56.0	113.0	85.0	63.0	52.8	2.32e-11	SL1344_RS19775	CJJ81176_RS04670
CJJ81176_RS04675	SL1344_RS19770	27.083	86.0	108.0	119.0	96.0	30.0	0.019	SL1344_RS19770	CJJ81176_RS04675
CJJ81176_RS04680	SL1344_RS19765	65.909	100.0	44.0	46.0	44.0	45.4	7.16e-10	SL1344_RS19765	CJJ81176_RS04680
CJJ81176_RS04685	SL1344_RS23385	24.286	44.0	159.0	148.0	70.0	27.7	0.27	SL1344_RS23385	CJJ81176_RS04685
CJJ81176_RS04700	SL1344_RS03770	40.86	72.0	124.0	134.0	93.0	78.2	1.67e-20	SL1344_RS03770	CJJ81176_RS04700
CJJ81176_RS04720	SL1344_RS18670	26.531	17.0	553.0	559.0	98.0	28.9	1.2	SL1344_RS18670	CJJ81176_RS04720
CJJ81176_RS04730	SL1344_RS09535	34.138	97.0	296.0	323.0	290.0	194.0	3.26e-61	SL1344_RS09535	CJJ81176_RS04730
CJJ81176_RS04740	SL1344_RS16425	34.884	72.0	57.0	130.0	43.0	24.3	0.57	SL1344_RS16425	CJJ81176_RS04740
CJJ81176_RS04750	SL1344_RS01620	29.81	99.0	422.0	485.0	473.0	186.0	8.07e-55	SL1344_RS01620	CJJ81176_RS04750
CJJ81176_RS04770	SL1344_RS00025	23.14	89.0	246.0	257.0	242.0	45.8	7.59e-07	SL1344_RS00025	CJJ81176_RS04770
CJJ81176_RS04805	SL1344_RS11735	23.294	98.0	421.0	396.0	425.0	94.0	5.87e-22	SL1344_RS11735	CJJ81176_RS04805
CJJ81176_RS04810	SL1344_RS20575	43.584	99.0	451.0	457.0	452.0	376.0	3.7599999999999996e-128	SL1344_RS20575	CJJ81176_RS04810
CJJ81176_RS04820	SL1344_RS22925	36.28	96.0	306.0	334.0	328.0	195.0	2.5699999999999998e-61	SL1344_RS22925	CJJ81176_RS04820
CJJ81176_RS04825	SL1344_RS01905	50.467	98.0	327.0	324.0	321.0	306.0	1.72e-104	SL1344_RS01905	CJJ81176_RS04825
CJJ81176_RS04830	SL1344_RS08550	46.632	99.0	186.0	196.0	193.0	174.0	2.2300000000000003e-56	SL1344_RS08550	CJJ81176_RS04830
CJJ81176_RS04835	SL1344_RS19940	27.742	80.0	188.0	207.0	155.0	71.2	1.91e-16	SL1344_RS19940	CJJ81176_RS04835
CJJ81176_RS04845	SL1344_RS11310	36.471	92.0	365.0	349.0	340.0	177.0	1.4e-53	SL1344_RS11310	CJJ81176_RS04845
CJJ81176_RS04850	SL1344_RS11305	24.068	98.0	293.0	287.0	295.0	105.0	1.4600000000000001e-27	SL1344_RS11305	CJJ81176_RS04850
CJJ81176_RS04855	SL1344_RS15130	44.248	36.0	622.0	330.0	226.0	205.0	7.82e-62	SL1344_RS15130	CJJ81176_RS04855
CJJ81176_RS04860	SL1344_RS12645	38.462	15.0	170.0	467.0	26.0	28.1	0.37	SL1344_RS12645	CJJ81176_RS04860
CJJ81176_RS04865	SL1344_RS18175	28.058	76.0	172.0	276.0	139.0	37.0	0.000372	SL1344_RS18175	CJJ81176_RS04865
CJJ81176_RS04890	SL1344_RS17990	35.635	99.0	351.0	362.0	362.0	235.0	8.12e-76	SL1344_RS17990	CJJ81176_RS04890
CJJ81176_RS04900	SL1344_RS02075	42.359	100.0	373.0	375.0	373.0	311.0	3.46e-105	SL1344_RS02075	CJJ81176_RS04900
CJJ81176_RS04905	SL1344_RS08265	22.727	58.0	255.0	327.0	154.0	42.4	1.39e-05	SL1344_RS08265	CJJ81176_RS04905
CJJ81176_RS04920	SL1344_RS21970	30.172	11.0	1081.0	740.0	116.0	40.8	0.000511	SL1344_RS21970	CJJ81176_RS04920
CJJ81176_RS04925	SL1344_RS18350	46.983	99.0	231.0	237.0	232.0	219.0	3.53e-73	SL1344_RS18350	CJJ81176_RS04925
CJJ81176_RS04930	SL1344_RS18355	42.4	98.0	256.0	255.0	250.0	223.0	6.03e-74	SL1344_RS18355	CJJ81176_RS04930
CJJ81176_RS04935	SL1344_RS18360	31.153	82.0	350.0	425.0	321.0	123.0	1.08e-32	SL1344_RS18360	CJJ81176_RS04935
CJJ81176_RS04940	SL1344_RS18365	41.806	96.0	298.0	308.0	299.0	194.0	2.74e-61	SL1344_RS18365	CJJ81176_RS04940
CJJ81176_RS04950	SL1344_RS18385	28.612	94.0	371.0	367.0	353.0	111.0	1.95e-28	SL1344_RS18385	CJJ81176_RS04950
CJJ81176_RS04965	SL1344_RS05225	39.394	20.0	168.0	546.0	33.0	28.1	0.38	SL1344_RS05225	CJJ81176_RS04965
CJJ81176_RS04970	SL1344_RS12155	32.362	99.0	343.0	337.0	343.0	175.0	5.88e-53	SL1344_RS12155	CJJ81176_RS04970
CJJ81176_RS04975	SL1344_RS20580	34.924	98.0	433.0	469.0	461.0	301.0	3.1000000000000003e-99	SL1344_RS20580	CJJ81176_RS04975
CJJ81176_RS04985	SL1344_RS27480	38.889	21.0	171.0	52.0	36.0	27.3	0.12	SL1344_RS27480	CJJ81176_RS04985
CJJ81176_RS04990	SL1344_RS11665	47.392	99.0	862.0	878.0	882.0	817.0	0.005	SL1344_RS11665	CJJ81176_RS04990
CJJ81176_RS05005	SL1344_RS13235	57.886	99.0	598.0	599.0	596.0	686.0	0.0	SL1344_RS13235	CJJ81176_RS05005
CJJ81176_RS05010	SL1344_RS21860	23.864	57.0	424.0	439.0	264.0	50.1	1.53e-07	SL1344_RS21860	CJJ81176_RS05010
CJJ81176_RS05030	SL1344_RS20020	35.417	20.0	239.0	234.0	48.0	29.6	0.16	SL1344_RS20020	CJJ81176_RS05030
CJJ81176_RS05045	SL1344_RS00645	30.179	99.0	387.0	414.0	391.0	134.0	3.34e-36	SL1344_RS00645	CJJ81176_RS05045
CJJ81176_RS05050	SL1344_RS00650	24.768	90.0	342.0	355.0	323.0	110.0	2.84e-28	SL1344_RS00650	CJJ81176_RS05050
CJJ81176_RS05065	SL1344_RS22705	32.353	32.0	296.0	274.0	102.0	50.1	5.58e-08	SL1344_RS22705	CJJ81176_RS05065
CJJ81176_RS05070	SL1344_RS21370	26.486	89.0	201.0	211.0	185.0	53.1	9.33e-10	SL1344_RS21370	CJJ81176_RS05070
CJJ81176_RS05075	SL1344_RS21350	36.919	90.0	381.0	377.0	344.0	241.0	1.97e-77	SL1344_RS21350	CJJ81176_RS05075
CJJ81176_RS05080	SL1344_RS21355	46.429	96.0	258.0	256.0	252.0	211.0	5.61e-69	SL1344_RS21355	CJJ81176_RS05080
CJJ81176_RS05085	SL1344_RS21365	31.373	57.0	267.0	252.0	153.0	68.9	1.1e-14	SL1344_RS21365	CJJ81176_RS05085
CJJ81176_RS05090	SL1344_RS21360	32.353	54.0	63.0	66.0	34.0	29.3	0.005	SL1344_RS21360	CJJ81176_RS05090
CJJ81176_RS05095	SL1344_RS12745	35.501	99.0	365.0	375.0	369.0	219.0	4.21e-69	SL1344_RS12745	CJJ81176_RS05095
CJJ81176_RS05100	SL1344_RS01870	24.176	86.0	199.0	210.0	182.0	34.7	0.003	SL1344_RS01870	CJJ81176_RS05100
CJJ81176_RS05105	SL1344_RS06025	38.119	85.0	233.0	273.0	202.0	151.0	6.65e-46	SL1344_RS06025	CJJ81176_RS05105
CJJ81176_RS05110	SL1344_RS15055	25.248	27.0	736.0	855.0	202.0	47.4	3.56e-06	SL1344_RS15055	CJJ81176_RS05110
CJJ81176_RS05120	SL1344_RS00655	30.544	99.0	432.0	491.0	478.0	171.0	4.74e-49	SL1344_RS00655	CJJ81176_RS05120
CJJ81176_RS05125	SL1344_RS23300	21.939	29.0	657.0	763.0	196.0	32.7	0.095	SL1344_RS23300	CJJ81176_RS05125
CJJ81176_RS05130	SL1344_RS01580	34.091	17.0	258.0	255.0	44.0	35.8	0.002	SL1344_RS01580	CJJ81176_RS05130
CJJ81176_RS05135	SL1344_RS04335	34.146	72.0	57.0	65.0	41.0	22.3	1.9	SL1344_RS04335	CJJ81176_RS05135
CJJ81176_RS05140	SL1344_RS12875	56.907	99.0	485.0	488.0	485.0	524.0	0.0	SL1344_RS12875	CJJ81176_RS05140
CJJ81176_RS05145	SL1344_RS27325	45.0	9.0	453.0	104.0	40.0	27.7	0.62	SL1344_RS27325	CJJ81176_RS05145
CJJ81176_RS05155	SL1344_RS00235	40.456	99.0	917.0	944.0	964.0	657.0	0.0	SL1344_RS00235	CJJ81176_RS05155
CJJ81176_RS05160	SL1344_RS14655	37.594	36.0	362.0	165.0	133.0	84.0	3.22e-20	SL1344_RS14655	CJJ81176_RS05160
CJJ81176_RS05165	SL1344_RS22005	31.852	94.0	141.0	144.0	135.0	51.6	4.4e-10	SL1344_RS22005	CJJ81176_RS05165
CJJ81176_RS05175	SL1344_RS02920	24.084	85.0	201.0	217.0	191.0	54.3	4.29e-10	SL1344_RS02920	CJJ81176_RS05175
CJJ81176_RS05180	SL1344_RS09730	34.659	93.0	178.0	182.0	176.0	100.0	3.9e-28	SL1344_RS09730	CJJ81176_RS05180
CJJ81176_RS05185	SL1344_RS01130	34.783	93.0	368.0	450.0	243.0	102.0	5.94e-25	SL1344_RS01130	CJJ81176_RS05185
CJJ81176_RS05190	SL1344_RS04565	27.972	48.0	288.0	316.0	143.0	52.0	1.51e-08	SL1344_RS04565	CJJ81176_RS05190
CJJ81176_RS05195	SL1344_RS22540	31.522	74.0	125.0	131.0	92.0	58.2	8.59e-13	SL1344_RS22540	CJJ81176_RS05195
CJJ81176_RS05200	SL1344_RS21845	44.037	57.0	182.0	176.0	109.0	89.0	1.69e-23	SL1344_RS21845	CJJ81176_RS05200
CJJ81176_RS05205	SL1344_RS22550	50.725	80.0	86.0	75.0	69.0	72.0	1.82e-19	SL1344_RS22550	CJJ81176_RS05205
CJJ81176_RS05210	SL1344_RS02300	40.026	98.0	791.0	784.0	782.0	590.0	0.0	SL1344_RS02300	CJJ81176_RS05210
CJJ81176_RS05215	SL1344_RS13675	22.772	47.0	215.0	245.0	101.0	31.2	0.047	SL1344_RS13675	CJJ81176_RS05215
CJJ81176_RS05220	SL1344_RS07305	26.087	81.0	129.0	309.0	115.0	27.7	0.22	SL1344_RS07305	CJJ81176_RS05220
CJJ81176_RS05225	SL1344_RS01975	28.144	66.0	243.0	269.0	167.0	84.0	3.4e-20	SL1344_RS01975	CJJ81176_RS05225
CJJ81176_RS05245	SL1344_RS07785	41.176	15.0	209.0	143.0	34.0	26.2	1.2	SL1344_RS07785	CJJ81176_RS05245
CJJ81176_RS05255	SL1344_RS11030	40.377	97.0	270.0	266.0	265.0	190.0	1.06e-60	SL1344_RS11030	CJJ81176_RS05255
CJJ81176_RS05265	SL1344_RS20715	30.556	14.0	253.0	103.0	36.0	30.8	0.033	SL1344_RS20715	CJJ81176_RS05265
CJJ81176_RS05270	SL1344_RS06000	31.263	87.0	978.0	1148.0	966.0	477.0	6.29e-152	SL1344_RS06000	CJJ81176_RS05270
CJJ81176_RS05275	SL1344_RS24135	29.545	33.0	131.0	116.0	44.0	26.6	0.44	SL1344_RS24135	CJJ81176_RS05275
CJJ81176_RS05285	SL1344_RS12135	27.614	87.0	394.0	422.0	373.0	112.0	2.3199999999999997e-28	SL1344_RS12135	CJJ81176_RS05285
CJJ81176_RS05295	SL1344_RS20270	24.0	39.0	170.0	180.0	75.0	26.2	1.2	SL1344_RS20270	CJJ81176_RS05295
CJJ81176_RS05300	SL1344_RS03275	43.894	99.0	809.0	860.0	868.0	721.0	0.0	SL1344_RS03275	CJJ81176_RS05300
CJJ81176_RS05305	SL1344_RS02090	37.38	96.0	323.0	323.0	313.0	231.0	5.2e-75	SL1344_RS02090	CJJ81176_RS05305
CJJ81176_RS05310	SL1344_RS02085	34.007	95.0	526.0	615.0	544.0	270.0	2.8999999999999997e-84	SL1344_RS02085	CJJ81176_RS05310
CJJ81176_RS05315	SL1344_RS02080	44.706	93.0	90.0	110.0	85.0	80.1	3.49e-22	SL1344_RS02080	CJJ81176_RS05315
CJJ81176_RS05320	SL1344_RS03365	23.418	63.0	441.0	512.0	316.0	65.5	2.46e-12	SL1344_RS03365	CJJ81176_RS05320
CJJ81176_RS05325	SL1344_RS15985	40.657	99.0	398.0	384.0	396.0	274.0	5.97e-90	SL1344_RS15985	CJJ81176_RS05325
CJJ81176_RS05330	SL1344_RS16670	52.5	98.0	407.0	414.0	400.0	393.0	4.07e-136	SL1344_RS16670	CJJ81176_RS05330
CJJ81176_RS05335	SL1344_RS22885	31.715	99.0	295.0	311.0	309.0	124.0	1.57e-34	SL1344_RS22885	CJJ81176_RS05335
CJJ81176_RS05340	SL1344_RS18520	24.436	38.0	572.0	680.0	266.0	46.2	5.9e-06	SL1344_RS18520	CJJ81176_RS05340
CJJ81176_RS05350	SL1344_RS20315	34.449	98.0	691.0	720.0	717.0	400.0	8.01e-131	SL1344_RS20315	CJJ81176_RS05350
CJJ81176_RS05355	SL1344_RS16960	29.268	75.0	272.0	314.0	205.0	100.0	6.47e-26	SL1344_RS16960	CJJ81176_RS05355
CJJ81176_RS05360	SL1344_RS14635	33.333	72.0	75.0	61.0	54.0	40.8	2.17e-07	SL1344_RS14635	CJJ81176_RS05360
CJJ81176_RS05365	SL1344_RS08880	30.769	70.0	255.0	283.0	182.0	71.2	2.27e-15	SL1344_RS08880	CJJ81176_RS05365
CJJ81176_RS05370	SL1344_RS13855	41.781	97.0	150.0	160.0	146.0	111.0	6e-33	SL1344_RS13855	CJJ81176_RS05370
CJJ81176_RS05380	SL1344_RS04585	44.048	88.0	96.0	106.0	84.0	80.5	2.9e-22	SL1344_RS04585	CJJ81176_RS05380
CJJ81176_RS05385	SL1344_RS04590	41.389	96.0	709.0	758.0	720.0	571.0	0.0	SL1344_RS04590	CJJ81176_RS05385
CJJ81176_RS05390	SL1344_RS04640	38.298	85.0	215.0	234.0	188.0	147.0	4.42e-45	SL1344_RS04640	CJJ81176_RS05390
CJJ81176_RS05400	SL1344_RS08730	27.442	97.0	208.0	215.0	215.0	70.1	1.04e-15	SL1344_RS08730	CJJ81176_RS05400
CJJ81176_RS05405	SL1344_RS06415	42.975	99.0	119.0	137.0	121.0	92.8	2.6e-26	SL1344_RS06415	CJJ81176_RS05405
CJJ81176_RS05410	SL1344_RS04270	26.562	24.0	265.0	299.0	64.0	27.3	1.2	SL1344_RS04270	CJJ81176_RS05410
CJJ81176_RS05420	SL1344_RS06765	25.532	42.0	205.0	403.0	94.0	31.6	0.034	SL1344_RS06765	CJJ81176_RS05420
CJJ81176_RS05425	SL1344_RS17025	43.208	93.0	645.0	644.0	611.0	475.0	1.74e-161	SL1344_RS17025	CJJ81176_RS05425
CJJ81176_RS05435	SL1344_RS09585	48.333	92.0	130.0	129.0	120.0	120.0	4.12e-37	SL1344_RS09585	CJJ81176_RS05435
CJJ81176_RS05460	SL1344_RS10710	36.634	92.0	200.0	476.0	202.0	129.0	3.22e-36	SL1344_RS10710	CJJ81176_RS05460
CJJ81176_RS05465	SL1344_RS03645	29.155	87.0	376.0	377.0	343.0	121.0	3.63e-32	SL1344_RS03645	CJJ81176_RS05465
CJJ81176_RS05470	SL1344_RS21910	37.838	5.0	713.0	548.0	37.0	28.9	1.5	SL1344_RS21910	CJJ81176_RS05470
CJJ81176_RS05475	SL1344_RS19160	25.595	44.0	365.0	359.0	168.0	55.8	1.62e-09	SL1344_RS19160	CJJ81176_RS05475
CJJ81176_RS05480	SL1344_RS10875	35.0	37.0	309.0	280.0	120.0	77.0	4.13e-17	SL1344_RS10875	CJJ81176_RS05480
CJJ81176_RS05495	SL1344_RS03930	34.835	99.0	328.0	338.0	333.0	218.0	8.14e-70	SL1344_RS03930	CJJ81176_RS05495
CJJ81176_RS05505	SL1344_RS19125	25.0	85.0	342.0	317.0	300.0	99.4	1.1399999999999999e-24	SL1344_RS19125	CJJ81176_RS05505
CJJ81176_RS05510	SL1344_RS12325	22.0	95.0	295.0	306.0	300.0	64.7	7.36e-13	SL1344_RS12325	CJJ81176_RS05510
CJJ81176_RS05540	SL1344_RS04380	22.68	31.0	291.0	202.0	97.0	31.6	0.041	SL1344_RS04380	CJJ81176_RS05540
CJJ81176_RS05550	SL1344_RS20165	20.82	78.0	374.0	376.0	317.0	55.5	2.06e-09	SL1344_RS20165	CJJ81176_RS05550
CJJ81176_RS05555	SL1344_RS26070	38.71	10.0	315.0	54.0	31.0	29.3	0.05	SL1344_RS26070	CJJ81176_RS05555
CJJ81176_RS05565	SL1344_RS02405	29.825	41.0	277.0	183.0	114.0	54.7	5.73e-10	SL1344_RS02405	CJJ81176_RS05565
CJJ81176_RS05570	SL1344_RS19100	23.827	95.0	275.0	344.0	277.0	87.0	1.17e-20	SL1344_RS19100	CJJ81176_RS05570
CJJ81176_RS05575	SL1344_RS19120	23.121	99.0	317.0	348.0	346.0	94.4	6.18e-23	SL1344_RS19120	CJJ81176_RS05575
CJJ81176_RS05585	SL1344_RS01590	48.75	85.0	186.0	192.0	160.0	152.0	4.9099999999999996e-48	SL1344_RS01590	CJJ81176_RS05585
CJJ81176_RS05590	SL1344_RS16545	42.405	98.0	461.0	477.0	474.0	339.0	2.97e-113	SL1344_RS16545	CJJ81176_RS05590
CJJ81176_RS05595	SL1344_RS19115	32.915	97.0	317.0	310.0	319.0	154.0	2.25e-45	SL1344_RS19115	CJJ81176_RS05595
CJJ81176_RS05600	SL1344_RS01255	44.231	79.0	186.0	188.0	156.0	147.0	6.6099999999999996e-46	SL1344_RS01255	CJJ81176_RS05600
CJJ81176_RS05605	SL1344_RS21685	35.088	57.0	100.0	245.0	57.0	26.2	0.42	SL1344_RS21685	CJJ81176_RS05605
CJJ81176_RS05615	SL1344_RS02535	29.484	89.0	785.0	833.0	736.0	325.0	9.210000000000001e-100	SL1344_RS02535	CJJ81176_RS05615
CJJ81176_RS05620	SL1344_RS20150	56.763	95.0	432.0	419.0	414.0	478.0	6.76e-169	SL1344_RS20150	CJJ81176_RS05620
CJJ81176_RS05625	SL1344_RS02465	44.056	56.0	509.0	642.0	286.0	260.0	3.01e-80	SL1344_RS02465	CJJ81176_RS05625
CJJ81176_RS05635	SL1344_RS01805	30.081	98.0	699.0	762.0	738.0	325.0	1.99e-101	SL1344_RS01805	CJJ81176_RS05635
CJJ81176_RS05645	SL1344_RS03840	34.948	90.0	316.0	312.0	289.0	165.0	8.44e-50	SL1344_RS03840	CJJ81176_RS05645
CJJ81176_RS05655	SL1344_RS23320	31.41	93.0	164.0	157.0	156.0	73.2	8.54e-18	SL1344_RS23320	CJJ81176_RS05655
CJJ81176_RS05660	SL1344_RS23325	23.228	97.0	258.0	258.0	254.0	74.7	9.85e-17	SL1344_RS23325	CJJ81176_RS05660
CJJ81176_RS05670	SL1344_RS12145	25.907	93.0	200.0	219.0	193.0	58.5	1.42e-11	SL1344_RS12145	CJJ81176_RS05670
CJJ81176_RS05680	SL1344_RS24720	32.558	9.0	466.0	94.0	43.0	32.7	0.009	SL1344_RS24720	CJJ81176_RS05680
CJJ81176_RS05685	SL1344_RS17920	36.957	82.0	160.0	190.0	138.0	73.9	6.39e-18	SL1344_RS17920	CJJ81176_RS05685
CJJ81176_RS05690	SL1344_RS09500	37.662	97.0	235.0	246.0	231.0	148.0	6.3e-45	SL1344_RS09500	CJJ81176_RS05690
CJJ81176_RS05695	SL1344_RS07365	38.095	90.0	113.0	120.0	105.0	69.3	2.29e-17	SL1344_RS07365	CJJ81176_RS05695
CJJ81176_RS05700	SL1344_RS07370	37.895	93.0	102.0	109.0	95.0	75.1	4.97e-20	SL1344_RS07370	CJJ81176_RS05700
CJJ81176_RS05705	SL1344_RS09550	23.339	93.0	530.0	577.0	557.0	96.7	4.76e-22	SL1344_RS09550	CJJ81176_RS05705
