query_x	subject_x	identity	coverage	qlength	slength	alength	bitscore	E-value	query_y	subject_y
CJJ81176_RS03505	Cj0724	100.0	100.0	61.0	61.0	61.0	118.0	9.779999999999999e-39	Cj0724	CJJ81176_RS03505
CJJ81176_RS03510	Cj0725c	100.0	100.0	180.0	180.0	180.0	364.0	2.3e-132	Cj0725c	CJJ81176_RS03510
CJJ81176_RS03515	Cj0726c	99.083	100.0	327.0	327.0	327.0	653.0	0.0	Cj0726c	CJJ81176_RS03515
CJJ81176_RS03520	Cj0727	98.563	100.0	348.0	348.0	348.0	691.0	0.0	Cj0727	CJJ81176_RS03520
CJJ81176_RS03525	Cj0728	98.866	100.0	441.0	441.0	441.0	877.0	0.0	Cj0728	CJJ81176_RS03525
CJJ81176_RS03530	Cj0729	98.885	100.0	269.0	269.0	269.0	547.0	0.0	Cj0729	CJJ81176_RS03530
CJJ81176_RS03535	Cj0730	98.925	100.0	279.0	279.0	279.0	528.0	0.0	Cj0730	CJJ81176_RS03535
CJJ81176_RS03540	Cj0731	98.842	100.0	259.0	259.0	259.0	504.0	0.0	Cj0731	CJJ81176_RS03540
CJJ81176_RS03545	Cj0732	99.088	100.0	329.0	329.0	329.0	652.0	0.0	Cj0732	CJJ81176_RS03545
CJJ81176_RS03550	Cj0733	99.528	100.0	212.0	212.0	212.0	418.0	8.37e-153	Cj0733	CJJ81176_RS03550
CJJ81176_RS03555	Cj0734c	99.203	100.0	251.0	251.0	251.0	497.0	0.0	Cj0734c	CJJ81176_RS03555
CJJ81176_RS03560	Cj0735	98.02	84.0	240.0	239.0	202.0	399.0	1.58e-144	Cj0735	CJJ81176_RS03560
CJJ81176_RS03565	Cj0736	98.287	100.0	642.0	642.0	642.0	1242.0	0.0	Cj0736	CJJ81176_RS03565
CJJ81176_RS03620	Cj0757	93.156	100.0	263.0	264.0	263.0	499.0	0.0	Cj0757	CJJ81176_RS03620
CJJ81176_RS03625	Cj0758	97.159	100.0	176.0	176.0	176.0	343.0	2.26e-124	Cj0758	CJJ81176_RS03625
CJJ81176_RS03630	Cj0759	99.679	100.0	623.0	623.0	623.0	1239.0	0.0	Cj0759	CJJ81176_RS03630
CJJ81176_RS03660	Cj0760	95.522	98.0	343.0	340.0	335.0	660.0	0.0	Cj0760	CJJ81176_RS03660
CJJ81176_RS03665	Cj0761	96.46	100.0	113.0	113.0	113.0	217.0	1.83e-76	Cj0761	CJJ81176_RS03665
CJJ81176_RS03670	Cj0762c	98.715	100.0	389.0	389.0	389.0	788.0	0.0	Cj0762c	CJJ81176_RS03670
CJJ81176_RS03675	Cj0763c	98.585	100.0	212.0	212.0	212.0	427.0	2.78e-156	Cj0763c	CJJ81176_RS03675
CJJ81176_RS03680	Cj0764c	99.345	100.0	611.0	611.0	611.0	1227.0	0.0	Cj0764c	CJJ81176_RS03680
CJJ81176_RS03685	Cj0765c	90.931	100.0	408.0	408.0	408.0	736.0	0.0	Cj0765c	CJJ81176_RS03685
CJJ81176_RS03690	Cj0766c	98.958	100.0	192.0	192.0	192.0	378.0	1.24e-137	Cj0766c	CJJ81176_RS03690
CJJ81176_RS03695	Cj0767c	100.0	100.0	158.0	158.0	158.0	325.0	8.11e-118	Cj0767c	CJJ81176_RS03695
CJJ81176_RS03700	Cj0768c	97.861	100.0	187.0	187.0	187.0	372.0	1.5e-135	Cj0768c	CJJ81176_RS03700
CJJ81176_RS03705	Cj0769c	99.545	100.0	220.0	220.0	220.0	433.0	1.6599999999999999e-158	Cj0769c	CJJ81176_RS03705
CJJ81176_RS03710	Cj0770c	98.837	100.0	258.0	258.0	258.0	505.0	0.0	Cj0770c	CJJ81176_RS03710
CJJ81176_RS03715	Cj0771c	99.609	100.0	256.0	256.0	256.0	501.0	0.0	Cj0771c	CJJ81176_RS03715
CJJ81176_RS03720	Cj0772c	98.833	100.0	257.0	257.0	257.0	502.0	0.0	Cj0772c	CJJ81176_RS03720
CJJ81176_RS03725	Cj0773c	98.35	100.0	303.0	303.0	303.0	577.0	0.0	Cj0773c	CJJ81176_RS03725
CJJ81176_RS03730	Cj0774c	99.405	100.0	336.0	336.0	336.0	677.0	0.0	Cj0774c	CJJ81176_RS03730
CJJ81176_RS03735	Cj0775c	98.966	100.0	870.0	870.0	870.0	1777.0	0.0	Cj0775c	CJJ81176_RS03735
CJJ81176_RS03740	Cj0776c	97.059	100.0	339.0	340.0	340.0	652.0	0.0	Cj0776c	CJJ81176_RS03740
CJJ81176_RS03745	Cj0777	99.556	100.0	676.0	676.0	676.0	1368.0	0.0	Cj0777	CJJ81176_RS03745
CJJ81176_RS03750	Cj0778	98.78	100.0	246.0	245.0	246.0	476.0	9.08e-175	Cj0778	CJJ81176_RS03750
CJJ81176_RS03755	Cj0779	99.429	100.0	175.0	175.0	175.0	348.0	3.65e-126	Cj0779	CJJ81176_RS03755
CJJ81176_RS03760	Cj0780	99.567	100.0	923.0	924.0	924.0	1917.0	0.0	Cj0780	CJJ81176_RS03760
CJJ81176_RS03765	Cj0781	98.78	100.0	246.0	246.0	246.0	497.0	0.0	Cj0781	CJJ81176_RS03765
CJJ81176_RS03770	Cj0782	99.231	100.0	260.0	260.0	260.0	518.0	0.0	Cj0782	CJJ81176_RS03770
CJJ81176_RS03775	Cj0783	99.425	100.0	174.0	174.0	174.0	361.0	1.7e-131	Cj0783	CJJ81176_RS03775
CJJ81176_RS03780	Cj0784	98.684	100.0	304.0	304.0	304.0	595.0	0.0	Cj0784	CJJ81176_RS03780
CJJ81176_RS03785	Cj0785	100.0	100.0	112.0	112.0	112.0	218.0	1.27e-76	Cj0785	CJJ81176_RS03785
CJJ81176_RS03790	Cj0786	100.0	100.0	57.0	57.0	57.0	108.0	5.28e-35	Cj0786	CJJ81176_RS03790
CJJ81176_RS03795	Cj0787	98.78	100.0	82.0	82.0	82.0	167.0	1.94e-57	Cj0787	CJJ81176_RS03795
CJJ81176_RS03800	Cj0788	99.387	100.0	163.0	163.0	163.0	310.0	9.11e-112	Cj0788	CJJ81176_RS03800
CJJ81176_RS03805	Cj0789	98.387	100.0	372.0	372.0	372.0	729.0	0.0	Cj0789	CJJ81176_RS03805
CJJ81176_RS03810	Cj0790	99.27	100.0	274.0	274.0	274.0	555.0	0.0	Cj0790	CJJ81176_RS03810
CJJ81176_RS03815	Cj0791c	99.528	100.0	424.0	424.0	424.0	855.0	0.0	Cj0791c	CJJ81176_RS03815
CJJ81176_RS03820	Cj0792	99.658	100.0	292.0	292.0	292.0	562.0	0.0	Cj0792	CJJ81176_RS03820
CJJ81176_RS03825	Cj0793	99.705	100.0	339.0	339.0	339.0	674.0	0.0	Cj0793	CJJ81176_RS03825
CJJ81176_RS03830	Cj0794	95.62	96.0	424.0	426.0	411.0	801.0	0.0	Cj0794	CJJ81176_RS03830
CJJ81176_RS03835	Cj0795c	98.105	100.0	475.0	475.0	475.0	936.0	0.0	Cj0795c	CJJ81176_RS03835
CJJ81176_RS03840	Cj0796c	95.816	100.0	239.0	239.0	239.0	468.0	1.45e-171	Cj0796c	CJJ81176_RS03840
CJJ81176_RS03845	Cj0797c	100.0	100.0	71.0	71.0	71.0	141.0	1.0400000000000001e-47	Cj0797c	CJJ81176_RS03845
CJJ81176_RS03850	Cj0798c	98.266	100.0	346.0	346.0	346.0	676.0	0.0	Cj0798c	CJJ81176_RS03850
CJJ81176_RS03855	Cj0799c	99.454	100.0	183.0	183.0	183.0	361.0	2.65e-131	Cj0799c	CJJ81176_RS03855
CJJ81176_RS03860	Cj0800c	98.223	100.0	619.0	619.0	619.0	1209.0	0.0	Cj0800c	CJJ81176_RS03860
CJJ81176_RS03865	Cj0801	99.793	100.0	483.0	483.0	483.0	929.0	0.0	Cj0801	CJJ81176_RS03865
CJJ81176_RS03870	Cj0802	98.918	100.0	462.0	462.0	462.0	931.0	0.0	Cj0802	CJJ81176_RS03870
CJJ81176_RS03875	Cj0803	98.966	100.0	580.0	580.0	580.0	1164.0	0.0	Cj0803	CJJ81176_RS03875
CJJ81176_RS03880	Cj0804	98.295	100.0	352.0	352.0	352.0	694.0	0.0	Cj0804	CJJ81176_RS03880
CJJ81176_RS03885	Cj0805	99.279	100.0	416.0	416.0	416.0	841.0	0.0	Cj0805	CJJ81176_RS03885
CJJ81176_RS03890	Cj0806	99.664	100.0	298.0	298.0	298.0	608.0	0.0	Cj0806	CJJ81176_RS03890
CJJ81176_RS03895	Cj0807	99.614	100.0	259.0	259.0	259.0	527.0	0.0	Cj0807	CJJ81176_RS03895
CJJ81176_RS03900	Cj0808c	99.01	100.0	101.0	101.0	101.0	196.0	1.4799999999999999e-68	Cj0808c	CJJ81176_RS03900
CJJ81176_RS03905	Cj0809c	99.495	100.0	198.0	198.0	198.0	411.0	1.54e-150	Cj0809c	CJJ81176_RS03905
CJJ81176_RS03910	Cj0810	99.593	100.0	246.0	246.0	246.0	497.0	0.0	Cj0810	CJJ81176_RS03910
CJJ81176_RS03915	Cj0811	98.052	100.0	308.0	308.0	308.0	609.0	0.0	Cj0811	CJJ81176_RS03915
CJJ81176_RS03920	Cj0812	100.0	100.0	470.0	470.0	470.0	952.0	0.0	Cj0812	CJJ81176_RS03920
CJJ81176_RS03925	Cj0813	99.582	100.0	239.0	239.0	239.0	480.0	2.21e-176	Cj0813	CJJ81176_RS03925
CJJ81176_RS03935	Cj0817	91.016	100.0	256.0	256.0	256.0	470.0	5.11e-172	Cj0817	CJJ81176_RS03935
CJJ81176_RS03940	Cj0820c	99.59	100.0	244.0	244.0	244.0	475.0	3.22e-174	Cj0820c	CJJ81176_RS03940
CJJ81176_RS03945	Cj0821	99.068	100.0	429.0	429.0	429.0	868.0	0.0	Cj0821	CJJ81176_RS03945
CJJ81176_RS03950	Cj0822	98.698	100.0	384.0	384.0	384.0	763.0	0.0	Cj0822	CJJ81176_RS03950
CJJ81176_RS03955	Cj0823	99.024	100.0	205.0	205.0	205.0	409.0	1.17e-149	Cj0823	CJJ81176_RS03955
CJJ81176_RS03960	Cj0824	100.0	100.0	222.0	222.0	222.0	450.0	3.5299999999999997e-165	Cj0824	CJJ81176_RS03960
CJJ81176_RS03965	Cj0825	97.287	100.0	258.0	258.0	258.0	477.0	1.7799999999999999e-174	Cj0825	CJJ81176_RS03965
CJJ81176_RS03970	Cj0826	99.707	100.0	341.0	341.0	341.0	682.0	0.0	Cj0826	CJJ81176_RS03970
CJJ81176_RS03975	Cj0827	97.095	100.0	241.0	241.0	241.0	478.0	9.919999999999999e-176	Cj0827	CJJ81176_RS03975
CJJ81176_RS03980	Cj0828c	98.511	100.0	403.0	403.0	403.0	804.0	0.0	Cj0828c	CJJ81176_RS03980
CJJ81176_RS03985	Cj0829c	96.35	100.0	137.0	137.0	137.0	263.0	8.729999999999999e-94	Cj0829c	CJJ81176_RS03985
CJJ81176_RS03990	Cj0830	99.275	100.0	138.0	138.0	138.0	261.0	7.16e-93	Cj0830	CJJ81176_RS03990
CJJ81176_RS03995	Cj0831c	97.759	100.0	357.0	357.0	357.0	707.0	0.0	Cj0831c	CJJ81176_RS03995
CJJ81176_RS04000	Cj0832c	98.267	100.0	577.0	577.0	577.0	1132.0	0.0	Cj0832c	CJJ81176_RS04000
CJJ81176_RS04005	Cj0833c	97.992	100.0	249.0	249.0	249.0	503.0	0.0	Cj0833c	CJJ81176_RS04005
CJJ81176_RS04010	Cj0834c	97.33	100.0	408.0	412.0	412.0	800.0	0.0	Cj0834c	CJJ81176_RS04010
CJJ81176_RS04015	Cj0835c	98.821	100.0	848.0	848.0	848.0	1728.0	0.0	Cj0835c	CJJ81176_RS04015
CJJ81176_RS04020	Cj0836	96.667	100.0	150.0	150.0	150.0	302.0	7.410000000000001e-109	Cj0836	CJJ81176_RS04020
CJJ81176_RS04025	Cj0837c	97.764	100.0	313.0	313.0	313.0	600.0	0.0	Cj0837c	CJJ81176_RS04025
CJJ81176_RS04030	Cj0838c	97.293	100.0	628.0	628.0	628.0	1266.0	0.0	Cj0838c	CJJ81176_RS04030
CJJ81176_RS04035	Cj0839c	95.385	100.0	65.0	65.0	65.0	130.0	2.2300000000000003e-43	Cj0839c	CJJ81176_RS04035
CJJ81176_RS04040	Cj0840c	98.571	100.0	280.0	280.0	280.0	566.0	0.0	Cj0840c	CJJ81176_RS04040
CJJ81176_RS04045	Cj0841c	96.933	100.0	163.0	163.0	163.0	327.0	2.29e-118	Cj0841c	CJJ81176_RS04045
CJJ81176_RS04050	Cj0842	100.0	100.0	161.0	161.0	161.0	324.0	2.5900000000000002e-117	Cj0842	CJJ81176_RS04050
CJJ81176_RS04055	Cj0843c	99.63	100.0	541.0	541.0	541.0	1090.0	0.0	Cj0843c	CJJ81176_RS04055
CJJ81176_RS04060	Cj0844c	100.0	100.0	93.0	93.0	93.0	176.0	1.0699999999999999e-60	Cj0844c	CJJ81176_RS04060
CJJ81176_RS04065	Cj0845c	98.376	100.0	431.0	431.0	431.0	870.0	0.0	Cj0845c	CJJ81176_RS04065
CJJ81176_RS04070	Cj0846	96.524	100.0	374.0	374.0	374.0	724.0	0.0	Cj0846	CJJ81176_RS04070
CJJ81176_RS04075	Cj0847	96.992	100.0	266.0	266.0	266.0	532.0	0.0	Cj0847	CJJ81176_RS04075
CJJ81176_RS04080	Cj0848c	100.0	100.0	93.0	93.0	93.0	184.0	4.9e-64	Cj0848c	CJJ81176_RS04080
CJJ81176_RS04085	Cj0849c	94.927	100.0	749.0	719.0	749.0	1363.0	0.0	Cj0849c	CJJ81176_RS04085
CJJ81176_RS04090	Cj0850c	98.228	100.0	395.0	395.0	395.0	759.0	0.0	Cj0850c	CJJ81176_RS04090
CJJ81176_RS04095	Cj0851c	97.605	100.0	167.0	167.0	167.0	313.0	1.52e-112	Cj0851c	CJJ81176_RS04095
CJJ81176_RS04100	Cj0852c	100.0	100.0	109.0	109.0	109.0	218.0	5.65e-77	Cj0852c	CJJ81176_RS04100
CJJ81176_RS04105	Cj0853c	99.528	100.0	424.0	424.0	424.0	865.0	0.0	Cj0853c	CJJ81176_RS04105
CJJ81176_RS04110	Cj0854c	100.0	100.0	115.0	115.0	115.0	235.0	1.94e-83	Cj0854c	CJJ81176_RS04110
CJJ81176_RS04115	Cj0855	99.645	100.0	282.0	282.0	282.0	563.0	0.0	Cj0855	CJJ81176_RS04115
CJJ81176_RS04120	Cj0856	100.0	100.0	282.0	282.0	282.0	578.0	0.0	Cj0856	CJJ81176_RS04120
CJJ81176_RS04125	Cj0857c	99.741	100.0	386.0	386.0	386.0	767.0	0.0	Cj0857c	CJJ81176_RS04125
CJJ81176_RS04130	Cj0858c	100.0	100.0	418.0	418.0	418.0	843.0	0.0	Cj0858c	CJJ81176_RS04130
CJJ81176_RS04135	Cj0859c	100.0	100.0	142.0	142.0	142.0	260.0	1.0299999999999999e-92	Cj0859c	CJJ81176_RS04135
CJJ81176_RS04140	Cj0860	99.655	100.0	290.0	290.0	290.0	561.0	0.0	Cj0860	CJJ81176_RS04140
CJJ81176_RS04145	Cj0861c	97.872	100.0	188.0	188.0	188.0	365.0	1.1700000000000002e-132	Cj0861c	CJJ81176_RS04145
CJJ81176_RS04150	Cj0862c	98.99	100.0	594.0	594.0	594.0	1183.0	0.0	Cj0862c	CJJ81176_RS04150
CJJ81176_RS04155	Cj0863c	99.153	100.0	354.0	354.0	354.0	705.0	0.0	Cj0863c	CJJ81176_RS04155
CJJ81176_RS04165	Cj0865	94.424	100.0	269.0	266.0	269.0	502.0	0.0	Cj0865	CJJ81176_RS04165
CJJ81176_RS04175	Cj0872	98.122	100.0	213.0	213.0	213.0	425.0	1.66e-155	Cj0872	CJJ81176_RS04175
CJJ81176_RS04200	Cj0879c	99.048	100.0	210.0	210.0	210.0	413.0	5.91e-151	Cj0879c	CJJ81176_RS04200
CJJ81176_RS04205	Cj0880c	98.75	100.0	80.0	80.0	80.0	152.0	1.35e-51	Cj0880c	CJJ81176_RS04205
CJJ81176_RS04210	Cj0881c	98.563	100.0	348.0	348.0	348.0	688.0	0.0	Cj0881c	CJJ81176_RS04210
CJJ81176_RS04215	Cj0882c	99.862	100.0	724.0	724.0	724.0	1445.0	0.0	Cj0882c	CJJ81176_RS04215
CJJ81176_RS04220	Cj0883c	100.0	100.0	136.0	136.0	136.0	272.0	1.47e-97	Cj0883c	CJJ81176_RS04220
CJJ81176_RS04225	Cj0884	100.0	100.0	90.0	90.0	90.0	177.0	2.5599999999999998e-61	Cj0884	CJJ81176_RS04225
CJJ81176_RS04230	Cj0886c	97.04	100.0	946.0	946.0	946.0	1845.0	0.0	Cj0886c	CJJ81176_RS04230
CJJ81176_RS04235	Cj0887c	99.2	100.0	750.0	750.0	750.0	1511.0	0.0	Cj0887c	CJJ81176_RS04235
CJJ81176_RS04250	Cj0888c	97.978	100.0	643.0	643.0	643.0	1259.0	0.0	Cj0888c	CJJ81176_RS04250
CJJ81176_RS04255	Cj0889c	97.436	100.0	429.0	429.0	429.0	810.0	0.0	Cj0889c	CJJ81176_RS04255
CJJ81176_RS04260	Cj0890c	98.636	100.0	220.0	220.0	220.0	432.0	2.54e-158	Cj0890c	CJJ81176_RS04260
CJJ81176_RS04265	Cj0891c	99.431	100.0	527.0	527.0	527.0	1065.0	0.0	Cj0891c	CJJ81176_RS04265
CJJ81176_RS04270	Cj0892c	99.383	100.0	162.0	162.0	162.0	324.0	4.1e-117	Cj0892c	CJJ81176_RS04270
CJJ81176_RS04275	Cj0893c	98.921	100.0	556.0	556.0	556.0	1082.0	0.0	Cj0893c	CJJ81176_RS04275
CJJ81176_RS04280	Cj0894c	99.278	100.0	277.0	277.0	277.0	560.0	0.0	Cj0894c	CJJ81176_RS04280
CJJ81176_RS04285	Cj0895c	99.766	100.0	428.0	428.0	428.0	860.0	0.0	Cj0895c	CJJ81176_RS04285
CJJ81176_RS04290	Cj0896c	98.706	100.0	773.0	773.0	773.0	1515.0	0.0	Cj0896c	CJJ81176_RS04290
CJJ81176_RS04295	Cj0897c	100.0	100.0	330.0	330.0	330.0	682.0	0.0	Cj0897c	CJJ81176_RS04295
CJJ81176_RS04300	Cj0898	99.174	100.0	121.0	121.0	121.0	244.0	4.27e-87	Cj0898	CJJ81176_RS04300
CJJ81176_RS04305	Cj0899c	98.942	100.0	189.0	189.0	189.0	368.0	8.589999999999999e-134	Cj0899c	CJJ81176_RS04305
CJJ81176_RS04310	Cj0900c	98.305	100.0	59.0	59.0	59.0	111.0	4.38e-36	Cj0900c	CJJ81176_RS04310
CJJ81176_RS04315	Cj0901	99.595	100.0	247.0	247.0	247.0	488.0	2.2e-179	Cj0901	CJJ81176_RS04315
CJJ81176_RS04320	Cj0902	98.76	100.0	242.0	242.0	242.0	481.0	9.18e-177	Cj0902	CJJ81176_RS04320
CJJ81176_RS04325	Cj0903c	99.18	100.0	488.0	488.0	488.0	976.0	0.0	Cj0903c	CJJ81176_RS04325
CJJ81176_RS04330	Cj0904c	97.419	100.0	155.0	155.0	155.0	315.0	4.39e-114	Cj0904c	CJJ81176_RS04330
CJJ81176_RS04335	Cj0905c	97.256	100.0	328.0	328.0	328.0	658.0	0.0	Cj0905c	CJJ81176_RS04335
CJJ81176_RS04340	Cj0906c	98.769	100.0	325.0	325.0	325.0	654.0	0.0	Cj0906c	CJJ81176_RS04340
CJJ81176_RS04345	Cj0908	97.436	100.0	156.0	156.0	156.0	306.0	1.6e-110	Cj0908	CJJ81176_RS04345
CJJ81176_RS04350	Cj0909	98.561	100.0	139.0	139.0	139.0	271.0	3.18e-97	Cj0909	CJJ81176_RS04350
CJJ81176_RS04355	Cj0910	96.0	100.0	150.0	150.0	150.0	292.0	6e-105	Cj0910	CJJ81176_RS04355
CJJ81176_RS04360	Cj0911	98.925	100.0	186.0	186.0	186.0	373.0	9.88e-136	Cj0911	CJJ81176_RS04360
CJJ81176_RS04365	Cj0912c	100.0	9.0	299.0	299.0	28.0	64.3	3.17e-13	Cj0912c	CJJ81176_RS04365
CJJ81176_RS04370	Cj0913c	100.0	100.0	98.0	98.0	98.0	187.0	4.28e-65	Cj0913c	CJJ81176_RS04370
CJJ81176_RS04375	Cj0914c	99.344	100.0	610.0	610.0	610.0	1222.0	0.0	Cj0914c	CJJ81176_RS04375
CJJ81176_RS04380	Cj0915	99.27	100.0	137.0	137.0	137.0	278.0	7.880000000000001e-100	Cj0915	CJJ81176_RS04380
CJJ81176_RS04385	Cj0916c	100.0	100.0	65.0	65.0	65.0	133.0	1.0800000000000001e-44	Cj0916c	CJJ81176_RS04385
CJJ81176_RS04390	Cj0917c	99.004	100.0	703.0	703.0	703.0	1402.0	0.0	Cj0917c	CJJ81176_RS04390
CJJ81176_RS04395	Cj0918c	99.676	100.0	309.0	309.0	309.0	622.0	0.0	Cj0918c	CJJ81176_RS04395
CJJ81176_RS04400	Cj0919c	100.0	100.0	219.0	219.0	219.0	438.0	1.6e-160	Cj0919c	CJJ81176_RS04400
CJJ81176_RS04405	Cj0920c	100.0	100.0	250.0	250.0	250.0	507.0	0.0	Cj0920c	CJJ81176_RS04405
CJJ81176_RS04410	Cj0921c	99.614	100.0	259.0	259.0	259.0	511.0	0.0	Cj0921c	CJJ81176_RS04410
CJJ81176_RS04415	Cj0922c	99.587	100.0	242.0	242.0	242.0	497.0	0.0	Cj0922c	CJJ81176_RS04415
CJJ81176_RS04420	Cj0923c	99.618	100.0	262.0	262.0	262.0	524.0	0.0	Cj0923c	CJJ81176_RS04420
CJJ81176_RS04425	Cj0924c	99.457	100.0	184.0	184.0	184.0	375.0	9.98e-137	Cj0924c	CJJ81176_RS04425
CJJ81176_RS04430	Cj0925	98.621	100.0	145.0	145.0	145.0	290.0	1.7499999999999998e-104	Cj0925	CJJ81176_RS04430
CJJ81176_RS04435	Cj0926	100.0	100.0	110.0	110.0	110.0	214.0	2.33e-75	Cj0926	CJJ81176_RS04435
CJJ81176_RS04440	Cj0927	98.901	100.0	182.0	182.0	182.0	366.0	2.4700000000000003e-133	Cj0927	CJJ81176_RS04440
CJJ81176_RS04445	Cj0928	99.495	100.0	198.0	198.0	198.0	391.0	1.5899999999999999e-142	Cj0928	CJJ81176_RS04445
CJJ81176_RS04450	Cj0929	97.723	100.0	483.0	483.0	483.0	957.0	0.0	Cj0929	CJJ81176_RS04450
CJJ81176_RS04455	Cj0930	99.455	100.0	367.0	367.0	367.0	736.0	0.0	Cj0930	CJJ81176_RS04455
CJJ81176_RS04460	Cj0931c	97.826	100.0	460.0	460.0	460.0	924.0	0.0	Cj0931c	CJJ81176_RS04460
CJJ81176_RS04465	Cj0932c	98.282	100.0	524.0	524.0	524.0	1075.0	0.0	Cj0932c	CJJ81176_RS04465
CJJ81176_RS04470	Cj0933c	97.663	100.0	599.0	599.0	599.0	1206.0	0.0	Cj0933c	CJJ81176_RS04470
CJJ81176_RS04475	Cj0934c	99.103	100.0	446.0	446.0	446.0	860.0	0.0	Cj0934c	CJJ81176_RS04475
CJJ81176_RS04480	Cj0935c	98.649	100.0	444.0	444.0	444.0	847.0	0.0	Cj0935c	CJJ81176_RS04480
CJJ81176_RS04485	Cj0936	99.107	100.0	112.0	112.0	112.0	211.0	4.29e-74	Cj0936	CJJ81176_RS04485
CJJ81176_RS04530	Cj0937	98.68	100.0	303.0	303.0	303.0	575.0	0.0	Cj0937	CJJ81176_RS04530
CJJ81176_RS04535	Cj0938c	97.778	100.0	1170.0	1170.0	1170.0	2307.0	0.0	Cj0938c	CJJ81176_RS04535
CJJ81176_RS04540	Cj0939c	100.0	100.0	126.0	126.0	126.0	243.0	4.13e-86	Cj0939c	CJJ81176_RS04540
CJJ81176_RS04580	Cj0940c	98.467	100.0	261.0	261.0	261.0	503.0	0.0	Cj0940c	CJJ81176_RS04580
CJJ81176_RS04585	Cj0941c	98.254	100.0	401.0	401.0	401.0	790.0	0.0	Cj0941c	CJJ81176_RS04585
CJJ81176_RS04590	Cj0942c	98.84	100.0	862.0	862.0	862.0	1747.0	0.0	Cj0942c	CJJ81176_RS04590
CJJ81176_RS04595	Cj0943	99.408	100.0	169.0	169.0	169.0	330.0	1.56e-119	Cj0943	CJJ81176_RS04595
CJJ81176_RS04600	Cj0944c	97.541	100.0	244.0	244.0	244.0	464.0	3.8499999999999996e-170	Cj0944c	CJJ81176_RS04600
CJJ81176_RS04605	Cj0945c	99.553	100.0	447.0	447.0	447.0	897.0	0.0	Cj0945c	CJJ81176_RS04605
CJJ81176_RS04610	Cj0946	98.214	100.0	448.0	448.0	448.0	890.0	0.0	Cj0946	CJJ81176_RS04610
CJJ81176_RS04615	Cj0947c	100.0	100.0	290.0	290.0	290.0	600.0	0.0	Cj0947c	CJJ81176_RS04615
CJJ81176_RS04620	Cj0948c	100.0	100.0	295.0	295.0	295.0	595.0	0.0	Cj0948c	CJJ81176_RS04620
CJJ81176_RS04625	Cj0949c	100.0	100.0	325.0	325.0	325.0	666.0	0.0	Cj0949c	CJJ81176_RS04625
CJJ81176_RS04630	Cj0950c	100.0	100.0	144.0	144.0	144.0	295.0	3.5999999999999996e-106	Cj0950c	CJJ81176_RS04630
CJJ81176_RS04640	Cj0953c	100.0	100.0	510.0	510.0	510.0	1033.0	0.0	Cj0953c	CJJ81176_RS04640
CJJ81176_RS04645	Cj0954c	100.0	100.0	256.0	256.0	256.0	509.0	0.0	Cj0954c	CJJ81176_RS04645
CJJ81176_RS04650	Cj0955c	99.863	100.0	728.0	728.0	728.0	1488.0	0.0	Cj0955c	CJJ81176_RS04650
CJJ81176_RS04655	Cj0956c	99.774	100.0	442.0	442.0	442.0	882.0	0.0	Cj0956c	CJJ81176_RS04655
CJJ81176_RS04660	Cj0957c	100.0	100.0	272.0	272.0	272.0	551.0	0.0	Cj0957c	CJJ81176_RS04660
CJJ81176_RS04665	Cj0958c	99.053	100.0	528.0	528.0	528.0	1080.0	0.0	Cj0958c	CJJ81176_RS04665
CJJ81176_RS04670	Cj0959c	99.115	100.0	113.0	113.0	113.0	220.0	1.05e-77	Cj0959c	CJJ81176_RS04670
CJJ81176_RS04675	Cj0960c	99.074	100.0	108.0	108.0	108.0	214.0	2.7000000000000003e-75	Cj0960c	CJJ81176_RS04675
CJJ81176_RS04680	Cj0961c	100.0	100.0	44.0	44.0	44.0	87.0	7.930000000000001e-27	Cj0961c	CJJ81176_RS04680
CJJ81176_RS04685	Cj0962	100.0	100.0	159.0	159.0	159.0	318.0	3.32e-115	Cj0962	CJJ81176_RS04685
CJJ81176_RS04695	Cj0964	99.495	100.0	396.0	396.0	396.0	792.0	0.0	Cj0964	CJJ81176_RS04695
CJJ81176_RS04700	Cj0965c	99.194	100.0	124.0	124.0	124.0	249.0	1.2e-88	Cj0965c	CJJ81176_RS04700
CJJ81176_RS04720	Cj0971	83.81	19.0	553.0	130.0	105.0	173.0	2.94e-53	Cj0971	CJJ81176_RS04720
CJJ81176_RS04725	Cj0975	92.096	100.0	576.0	574.0	582.0	1056.0	0.0	Cj0975	CJJ81176_RS04725
CJJ81176_RS04730	Cj0976	98.311	100.0	296.0	296.0	296.0	596.0	0.0	Cj0976	CJJ81176_RS04730
CJJ81176_RS04735	Cj0977	98.958	100.0	192.0	192.0	192.0	390.0	1.92e-142	Cj0977	CJJ81176_RS04735
CJJ81176_RS04740	Cj0978c	96.491	100.0	57.0	57.0	57.0	120.0	1.4e-39	Cj0978c	CJJ81176_RS04740
CJJ81176_RS04745	Cj0979c	99.429	100.0	175.0	175.0	175.0	353.0	4.06e-128	Cj0979c	CJJ81176_RS04745
CJJ81176_RS04750	Cj0980	97.63	100.0	422.0	422.0	422.0	844.0	0.0	Cj0980	CJJ81176_RS04750
CJJ81176_RS04755	Cj0981c	99.036	100.0	415.0	415.0	415.0	812.0	0.0	Cj0981c	CJJ81176_RS04755
CJJ81176_RS04760	Cj0982c	98.566	100.0	279.0	279.0	279.0	556.0	0.0	Cj0982c	CJJ81176_RS04760
